concert_id,concert_title,concert_popularity,concert_datime_utc,performer_id,performer_name,performer_score,performer_popularity,venue_name,venue_city,venue_state,venue_postal_code,venue_address,listing_count,average_price,lowest_price_good_deals,lowest_price,highest_price,visible_listing_count,median_price,lowest_sg_base_price,lowest_sg_base_price_good_deals,concert_score,announce_date,created_at,extraction_time
6111340,Luis Miguel,0.75,2024-06-13T01:00:00,1162,Luis Miguel,0.71,0,Smoothie King Center,New Orleans,LA,70113,1501 Dave Dixon Drive,735.0,352.0,95.0,95.0,4285.0,667.0,306.0,65.0,65.0,0.47,2023-08-07T00:00:00,2023-08-07T17:56:09,2023-10-20 05:27:28.772165
6111342,Luis Miguel,0.767,2024-06-15T01:00:00,1162,Luis Miguel,0.71,0,Bridgestone Arena,Nashville,TN,37203,501 Broadway,1505.0,325.0,60.0,60.0,2040.0,1264.0,251.0,39.0,39.0,0.508,2023-08-07T00:00:00,2023-08-07T17:56:32,2023-10-20 05:27:28.772165
6111344,Luis Miguel,0.752,2024-06-16T23:00:00,1162,Luis Miguel,0.71,0,Greensboro Coliseum Complex,Greensboro,NC,27403,1921 West Lee Street,1526.0,274.0,49.0,49.0,2998.0,1323.0,209.0,31.0,31.0,0.474,2023-08-07T00:00:00,2023-08-07T17:57:03,2023-10-20 05:27:28.772165
6168861,Fall Out Boy with Jimmy Eat World,0.803,2024-02-29T02:30:00,81,Fall Out Boy,0.67,0,Moda Center,Portland,OR,97227,1 Center Court,960.0,221.0,80.0,80.0,3164.0,845.0,165.0,54.0,54.0,0.589,2023-09-07T00:00:00,2023-09-07T15:09:15,2023-10-20 05:27:28.772165
6168866,Fall Out Boy with Jimmy Eat World,0.822,2024-03-02T02:30:00,81,Fall Out Boy,0.67,0,Climate Pledge Arena,Seattle,WA,98109,401 1st Ave.,488.0,395.0,95.0,95.0,5925.0,419.0,344.0,65.0,65.0,0.631,2023-09-07T00:00:00,2023-09-07T15:09:47,2023-10-20 05:27:28.772165
6168870,Fall Out Boy with Jimmy Eat World,0.79,2024-03-04T02:30:00,81,Fall Out Boy,0.67,0,Golden 1 Center,Sacramento,CA,95814,500 David J Stern Walk,809.0,250.0,75.0,75.0,2155.0,663.0,179.0,51.0,51.0,0.558,2023-09-07T00:00:00,2023-09-07T15:10:24,2023-10-20 05:27:28.772165
6168872,Fall Out Boy with Jimmy Eat World,0.816,2024-03-05T02:30:00,81,Fall Out Boy,0.67,0,Honda Center,Anaheim,CA,92806,2695 E Katella Ave,787.0,292.0,100.0,100.0,1985.0,648.0,212.0,69.0,69.0,0.618,2023-09-07T00:00:00,2023-09-07T15:11:03,2023-10-20 05:27:28.772165
6168875,Fall Out Boy with Jimmy Eat World,0.802,2024-03-08T00:30:00,81,Fall Out Boy,0.67,0,Dickies Arena,Fort Worth,TX,76107,1911 Montgomery Street,1102.0,321.0,74.0,74.0,10645.0,836.0,220.0,50.0,50.0,0.585,2023-09-07T00:00:00,2023-09-07T15:11:44,2023-10-20 05:27:28.772165
6168879,Fall Out Boy with Jimmy Eat World,0.812,2024-03-09T00:30:00,81,Fall Out Boy,0.67,0,Moody Center ATX,Austin,TX,78712,2001 Robert Dedman Drive,882.0,338.0,99.0,99.0,2996.0,676.0,273.0,68.0,68.0,0.609,2023-09-07T00:00:00,2023-09-07T15:12:22,2023-10-20 05:27:28.772165
6168883,Fall Out Boy with Jimmy Eat World,0.777,2024-03-12T00:00:00,81,Fall Out Boy,0.67,0,Paycom Center,Oklahoma City,OK,73102,100 West Reno Avenue,1390.0,229.0,66.0,66.0,2014.0,1119.0,179.0,44.0,44.0,0.53,2023-09-07T00:00:00,2023-09-07T15:12:53,2023-10-20 05:27:28.772165
6168889,Fall Out Boy with Jimmy Eat World,0.759,2024-03-13T23:30:00,81,Fall Out Boy,0.67,0,Legacy Arena at The BJCC,Birmingham,AL,35203,2100 Richard Arrington Jr. Blvd,922.0,210.0,61.0,61.0,1505.0,836.0,157.0,40.0,40.0,0.49,2023-09-07T00:00:00,2023-09-07T15:13:41,2023-10-20 05:27:28.772165
6168891,Fall Out Boy with Jimmy Eat World,0.786,2024-03-15T22:30:00,81,Fall Out Boy,0.67,0,Amway Center,Orlando,FL,32805,400 West Church Street,1026.0,270.0,81.0,81.0,2583.0,777.0,172.0,55.0,55.0,0.55,2023-09-07T00:00:00,2023-09-07T15:14:21,2023-10-20 05:27:28.772165
6168895,Fall Out Boy with Jimmy Eat World,0.789,2024-03-16T22:30:00,81,Fall Out Boy,0.67,0,VyStar Veterans Memorial Arena,Jacksonville,FL,32202,300 A. Philip Randolph Blvd.,1355.0,240.0,76.0,76.0,2022.0,1027.0,177.0,52.0,52.0,0.557,2023-09-07T00:00:00,2023-09-07T15:14:58,2023-10-20 05:27:28.772165
6168903,Fall Out Boy with Jimmy Eat World,0.78,2024-03-19T22:30:00,81,Fall Out Boy,0.67,0,PNC Arena,Raleigh,NC,27607,1400 Edwards Mill Road,1265.0,240.0,72.0,72.0,10151.0,998.0,171.0,48.0,48.0,0.538,2023-09-07T00:00:00,2023-09-07T15:15:27,2023-10-20 05:27:28.772165
6168911,Fall Out Boy with Jimmy Eat World,0.798,2024-03-20T22:30:00,81,Fall Out Boy,0.67,0,CFG Bank Arena,Baltimore,MD,21201,201 West Baltimore St.,1017.0,254.0,88.0,88.0,2746.0,831.0,202.0,60.0,60.0,0.578,2023-09-07T00:00:00,2023-09-07T15:16:00,2023-10-20 05:27:28.772165
6168923,Fall Out Boy with Jimmy Eat World,0.835,2024-03-22T22:30:00,81,Fall Out Boy,0.67,0,Madison Square Garden,New York,NY,10001,4 Pennsylvania Plaza,409.0,559.0,213.0,213.0,7107.0,330.0,434.0,154.0,154.0,0.66,2023-09-07T00:00:00,2023-09-07T15:17:09,2023-10-20 05:27:28.772165
6168929,Fall Out Boy with Jimmy Eat World,0.78,2024-03-24T22:30:00,81,Fall Out Boy,0.67,0,MVP Arena,Albany,NY,12207,51 South Pearl Street,441.0,276.0,82.0,82.0,1488.0,337.0,200.0,56.0,56.0,0.536,2023-09-07T00:00:00,2023-09-07T15:17:35,2023-10-20 05:27:28.772165
6168937,Fall Out Boy with Jimmy Eat World,0.788,2024-03-26T22:30:00,81,Fall Out Boy,0.67,0,Van Andel Arena,Grand Rapids,MI,49503,130 Fulton West,662.0,302.0,84.0,84.0,11561.0,518.0,193.0,57.0,57.0,0.555,2023-09-07T00:00:00,2023-09-07T15:18:01,2023-10-20 05:27:28.772165
6168975,Fall Out Boy with Jimmy Eat World,0.81,2024-03-27T22:30:00,81,Fall Out Boy,0.67,0,PPG Paints Arena,Pittsburgh,PA,15219,1001 Fifth Avenue,1128.0,260.0,86.0,86.0,1871.0,893.0,202.0,59.0,59.0,0.585,2023-09-07T00:00:00,2023-09-07T15:21:52,2023-10-20 05:27:28.772165
6168987,Fall Out Boy with Jimmy Eat World,0.79,2024-03-29T22:30:00,81,Fall Out Boy,0.67,0,Value City Arena at Schottenstein Center,Columbus,OH,43210,555 Borror Drive,1127.0,246.0,82.0,82.0,1727.0,912.0,180.0,56.0,56.0,0.56,2023-09-07T00:00:00,2023-09-07T15:22:41,2023-10-20 05:27:28.772165
6168995,Fall Out Boy with Jimmy Eat World,0.785,2024-03-30T22:30:00,81,Fall Out Boy,0.67,0,Rupp Arena,Lexington,KY,40507,430 West Vine St.,1310.0,206.0,62.0,62.0,2861.0,1047.0,165.0,41.0,41.0,0.548,2023-09-07T00:00:00,2023-09-07T15:23:19,2023-10-20 05:27:28.772165
6168999,Fall Out Boy with Jimmy Eat World,0.789,2024-03-31T23:30:00,81,Fall Out Boy,0.67,0,Bridgestone Arena,Nashville,TN,37203,501 Broadway,1226.0,235.0,76.0,76.0,2367.0,964.0,167.0,52.0,52.0,0.557,2023-09-07T00:00:00,2023-09-07T15:23:45,2023-10-20 05:27:28.772165
6169003,Fall Out Boy with Jimmy Eat World,0.756,2024-04-02T23:30:00,81,Fall Out Boy,0.67,0,Fiserv Forum,Milwaukee,WI,53203,901 Vel R. Phillips Ave,796.0,299.0,78.0,78.0,3288.0,624.0,203.0,53.0,53.0,0.484,2023-09-07T00:00:00,2023-09-07T15:24:06,2023-10-20 05:27:28.772165
6169019,Fall Out Boy with Jimmy Eat World,0.77,2024-04-03T23:30:00,81,Fall Out Boy,0.67,0,Wells Fargo Arena,Des Moines,IA,50309,233 Center St,403.0,242.0,70.0,70.0,6054.0,376.0,170.0,47.0,47.0,0.514,2023-09-07T00:00:00,2023-09-07T15:25:20,2023-10-20 05:27:28.772165
6169025,Fall Out Boy with Jimmy Eat World,0.778,2024-04-05T23:30:00,81,Fall Out Boy,0.67,0,CHI Health Center Omaha,Omaha,NE,68102,455 N. 10th Street,1218.0,211.0,73.0,73.0,1454.0,961.0,159.0,49.0,49.0,0.532,2023-09-07T00:00:00,2023-09-07T15:25:46,2023-10-20 05:27:28.772165
6169027,Fall Out Boy with Jimmy Eat World,0.788,2024-04-06T23:30:00,81,Fall Out Boy,0.67,0,Target Center,Minneapolis,MN,55403,600 First Avenue North,1214.0,227.0,68.0,68.0,2517.0,999.0,155.0,45.0,45.0,0.556,2023-09-07T00:00:00,2023-09-07T15:26:06,2023-10-20 05:27:28.772165
